NO_Class,NO_Trial,NO_ITER,LL,DIFF_LL,DIFF_CPT,YET_CUR_BEST_LL,Comments
5,7,11,-8040.678498,50.347675,0.000000,-8040.678498,Still in CN Loop
5,7,21,-8040.678498,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,7,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,1,-8139.763731,-8139.763731,6.068868,-8040.678498,Still in CN Loop
5,8,11,-8040.678498,99.085233,0.000000,-8040.678498,Still in CN Loop
5,8,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,8,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,1,-8058.239300,-8058.239300,6.806565,-8040.678498,Still in CN Loop
5,9,11,-8040.678498,17.560801,0.000000,-8040.678498,Still in CN Loop
5,9,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,9,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,1,-8088.264602,-8088.264602,6.328726,-8040.678498,Still in CN Loop
5,10,11,-8048.779728,39.484875,0.848281,-8040.678498,Still in CN Loop
5,10,21,-8047.514404,1.265324,0.000034,-8040.678498,Still in CN Loop
5,10,31,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,41,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,47,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,48,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,49,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,10,50,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,1,-8128.880463,-8128.880463,6.385929,-8040.678498,Still in CN Loop
5,11,11,-8040.678498,88.201965,0.000000,-8040.678498,Still in CN Loop
5,11,21,-8040.678498,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,11,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,1,-8095.627397,-8095.627397,6.525045,-8040.678498,Still in CN Loop
5,12,11,-8055.575379,40.052018,0.000000,-8040.678498,Still in CN Loop
5,12,21,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,31,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,41,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,47,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,48,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,49,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,12,50,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,1,-8121.937533,-8121.937533,6.590250,-8040.678498,Still in CN Loop
5,13,11,-8062.689371,59.248162,0.006354,-8040.678498,Still in CN Loop
5,13,21,-8062.689314,0.000058,0.000010,-8040.678498,Still in CN Loop
5,13,31,-8062.689314,0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,41,-8062.689314,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,47,-8062.689314,0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,48,-8062.689314,0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,49,-8062.689314,0.000000,0.000000,-8040.678498,Still in CN Loop
5,13,50,-8062.689314,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,1,-8113.816910,-8113.816910,6.435659,-8040.678498,Still in CN Loop
5,14,11,-8040.678498,73.138412,0.000000,-8040.678498,Still in CN Loop
5,14,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,14,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,1,-8113.594099,-8113.594099,6.816237,-8040.678498,Still in CN Loop
5,15,11,-8113.590402,0.003697,0.000386,-8040.678498,Still in CN Loop
5,15,21,-8113.590401,0.000000,0.000007,-8040.678498,Still in CN Loop
5,15,31,-8113.590401,0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,41,-8113.590401,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,47,-8113.590401,0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,48,-8113.590401,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,49,-8113.590401,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,15,50,-8113.590401,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,1,-8056.676817,-8056.676817,6.791150,-8040.678498,Still in CN Loop
5,16,11,-8056.537720,0.139097,0.000018,-8040.678498,Still in CN Loop
5,16,21,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,31,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,16,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,1,-8069.445720,-8069.445720,6.652663,-8040.678498,Still in CN Loop
5,17,11,-8059.103691,10.342029,0.000489,-8040.678498,Still in CN Loop
5,17,21,-8059.103691,0.000000,0.000002,-8040.678498,Still in CN Loop
5,17,31,-8059.103691,0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,41,-8059.103691,0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,47,-8059.103691,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,48,-8059.103691,0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,49,-8059.103691,0.000000,0.000000,-8040.678498,Still in CN Loop
5,17,50,-8059.103691,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,1,-8069.582959,-8069.582959,6.515706,-8040.678498,Still in CN Loop
5,18,11,-8057.715754,11.867205,0.227747,-8040.678498,Still in CN Loop
5,18,21,-8040.678498,17.037256,0.000000,-8040.678498,Still in CN Loop
5,18,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,18,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,1,-8121.389858,-8121.389858,6.352463,-8040.678498,Still in CN Loop
5,19,11,-8056.537720,64.852139,0.000164,-8040.678498,Still in CN Loop
5,19,21,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,31,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,19,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,20,1,-8076.599239,-8076.599239,6.751279,-8040.678498,Still in CN Loop
5,20,11,-8071.340775,5.258464,0.002396,-8040.678498,Still in CN Loop
5,20,21,-8071.340747,0.000028,0.000178,-8040.678498,Still in CN Loop
5,20,31,-8071.340747,0.000000,0.000014,-8040.678498,Still in CN Loop
5,20,41,-8071.340747,0.000000,0.000001,-8040.678498,Still in CN Loop
5,20,47,-8071.340747,0.000000,0.000000,-8040.678498,Still in CN Loop
5,20,48,-8071.340747,0.000000,0.000000,-8040.678498,Still in CN Loop
5,20,49,-8071.340747,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,20,50,-8071.340747,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,1,-8102.219406,-8102.219406,6.300737,-8040.678498,Still in CN Loop
5,21,11,-8040.678498,61.540908,0.000020,-8040.678498,Still in CN Loop
5,21,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,21,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,1,-8058.864254,-8058.864254,6.716579,-8040.678498,Still in CN Loop
5,22,11,-8056.537720,2.326534,0.000074,-8040.678498,Still in CN Loop
5,22,21,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,31,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,22,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,1,-8057.033386,-8057.033386,6.838249,-8040.678498,Still in CN Loop
5,23,11,-8057.027918,0.005468,0.000001,-8040.678498,Still in CN Loop
5,23,21,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,31,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,41,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,47,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,48,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,49,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,23,50,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,24,1,-8163.705710,-8163.705710,6.059112,-8040.678498,Still in CN Loop
5,24,11,-8108.720271,54.985439,0.006853,-8040.678498,Still in CN Loop
5,24,21,-8108.720088,0.000183,0.000220,-8040.678498,Still in CN Loop
5,24,31,-8108.720088,0.000000,0.000006,-8040.678498,Still in CN Loop
5,24,41,-8108.720088,0.000000,0.000000,-8040.678498,Still in CN Loop
5,24,47,-8108.720088,0.000000,0.000000,-8040.678498,Still in CN Loop
5,24,48,-8108.720088,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,24,49,-8108.720088,0.000000,0.000000,-8040.678498,Still in CN Loop
5,24,50,-8108.720088,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,1,-8046.739036,-8046.739036,6.787836,-8040.678498,Still in CN Loop
5,25,11,-8040.678498,6.060537,0.000000,-8040.678498,Still in CN Loop
5,25,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,25,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,1,-8090.517636,-8090.517636,6.516761,-8040.678498,Still in CN Loop
5,26,11,-8055.575379,34.942258,0.000046,-8040.678498,Still in CN Loop
5,26,21,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,31,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,41,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,47,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,48,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,49,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,26,50,-8055.575379,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,1,-8058.965904,-8058.965904,6.757992,-8040.678498,Still in CN Loop
5,27,11,-8040.678498,18.287406,0.000000,-8040.678498,Still in CN Loop
5,27,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,27,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,1,-8058.918642,-8058.918642,6.705330,-8040.678498,Still in CN Loop
5,28,11,-8040.678498,18.240144,0.000000,-8040.678498,Still in CN Loop
5,28,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,28,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,1,-8056.151911,-8056.151911,6.792401,-8040.678498,Still in CN Loop
5,29,11,-8040.678498,15.473413,0.000000,-8040.678498,Still in CN Loop
5,29,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,29,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,1,-8133.290027,-8133.290027,6.379684,-8040.678498,Still in CN Loop
5,30,11,-8047.514404,85.775624,0.000006,-8040.678498,Still in CN Loop
5,30,21,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,31,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,41,-8047.514404,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,47,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,48,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,49,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,30,50,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,1,-8135.155141,-8135.155141,6.474842,-8040.678498,Still in CN Loop
5,31,11,-8090.229241,44.925900,0.000000,-8040.678498,Still in CN Loop
5,31,21,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,31,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,41,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,47,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,48,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,49,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,31,50,-8090.229241,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,1,-8069.357384,-8069.357384,6.630920,-8040.678498,Still in CN Loop
5,32,11,-8047.514404,21.842980,0.000018,-8040.678498,Still in CN Loop
5,32,21,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,31,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,41,-8047.514404,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,47,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,48,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,49,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,32,50,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,1,-8073.081955,-8073.081955,6.600719,-8040.678498,Still in CN Loop
5,33,11,-8040.678498,32.403457,0.000000,-8040.678498,Still in CN Loop
5,33,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,33,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,1,-8057.497221,-8057.497221,6.771652,-8040.678498,Still in CN Loop
5,34,11,-8040.678498,16.818723,0.179957,-8040.678498,Still in CN Loop
5,34,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,34,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,1,-8104.473228,-8104.473228,6.561599,-8040.678498,Still in CN Loop
5,35,11,-8040.678498,63.794730,0.000000,-8040.678498,Still in CN Loop
5,35,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,35,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,1,-8090.197993,-8090.197993,6.390947,-8040.678498,Still in CN Loop
5,36,11,-8040.678498,49.519495,0.000000,-8040.678498,Still in CN Loop
5,36,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,36,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,1,-8120.697458,-8120.697458,6.779037,-8040.678498,Still in CN Loop
5,37,11,-8107.768511,12.928947,1.087303,-8040.678498,Still in CN Loop
5,37,21,-8106.088404,1.680107,0.000022,-8040.678498,Still in CN Loop
5,37,31,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,41,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,47,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,48,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,49,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,37,50,-8106.088404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,1,-8115.706279,-8115.706279,6.678347,-8040.678498,Still in CN Loop
5,38,11,-8097.064698,18.641581,0.002595,-8040.678498,Still in CN Loop
5,38,21,-8097.064693,0.000005,0.000001,-8040.678498,Still in CN Loop
5,38,31,-8097.064693,0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,41,-8097.064693,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,47,-8097.064693,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,48,-8097.064693,0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,49,-8097.064693,0.000000,0.000000,-8040.678498,Still in CN Loop
5,38,50,-8097.064693,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,1,-8114.062008,-8114.062008,6.342824,-8040.678498,Still in CN Loop
5,39,11,-8056.680670,57.381338,0.470839,-8040.678498,Still in CN Loop
5,39,21,-8056.537720,0.142951,0.000007,-8040.678498,Still in CN Loop
5,39,31,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,39,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,1,-8079.641325,-8079.641325,6.718669,-8040.678498,Still in CN Loop
