NO_Class,NO_Trial,NO_ITER,LL,DIFF_LL,DIFF_CPT,YET_CUR_BEST_LL,Comments
4,4,11,-7727.816974,24.062025,0.000011,-7742.713893,Still in CN Loop
4,4,21,-7727.816974,-0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,31,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,41,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,47,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,48,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,49,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,50,-7727.816974,0.000000,0.000000,-7742.713893,Still in CN Loop
4,4,50,-7727.816974,0.000000,-7742.713893,Better LL and NO Conflict
4,5,1,-7730.903600,-7730.903600,6.702234,-7727.816974,Still in CN Loop
4,5,11,-7727.816974,3.086626,0.000000,-7727.816974,Still in CN Loop
4,5,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,5,50,-7727.816974,0.000000,-7727.816974,Better LL and NO Conflict
4,6,1,-7762.116292,-7762.116292,6.751972,-7727.816974,Still in CN Loop
4,6,11,-7742.713893,19.402399,0.000000,-7727.816974,Still in CN Loop
4,6,21,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,6,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,1,-7779.903159,-7779.903159,6.362100,-7727.816974,Still in CN Loop
4,7,11,-7743.627742,36.275417,0.000000,-7727.816974,Still in CN Loop
4,7,21,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,31,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,41,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,47,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,48,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,49,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,7,50,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,1,-7749.767562,-7749.767562,6.614129,-7727.816974,Still in CN Loop
4,8,11,-7727.816974,21.950589,0.000000,-7727.816974,Still in CN Loop
4,8,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,8,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,1,-7750.567189,-7750.567189,6.339047,-7727.816974,Still in CN Loop
4,9,11,-7727.816974,22.750215,0.000000,-7727.816974,Still in CN Loop
4,9,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,9,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,1,-7763.594854,-7763.594854,6.774243,-7727.816974,Still in CN Loop
4,10,11,-7742.713893,20.880962,0.000000,-7727.816974,Still in CN Loop
4,10,21,-7742.713893,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,10,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,1,-7727.818516,-7727.818516,6.851209,-7727.816974,Still in CN Loop
4,11,11,-7727.816974,0.001542,0.000000,-7727.816974,Still in CN Loop
4,11,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,11,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,1,-7765.741309,-7765.741309,6.523243,-7727.816974,Still in CN Loop
4,12,11,-7727.816974,37.924336,0.000000,-7727.816974,Still in CN Loop
4,12,21,-7727.816974,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,12,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,1,-7794.368176,-7794.368176,6.554967,-7727.816974,Still in CN Loop
4,13,11,-7742.713893,51.654283,0.000000,-7727.816974,Still in CN Loop
4,13,21,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,13,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,1,-7792.245596,-7792.245596,6.818608,-7727.816974,Still in CN Loop
4,14,11,-7784.203185,8.042410,0.000525,-7727.816974,Still in CN Loop
4,14,21,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,31,-7784.203185,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,41,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,47,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,48,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,49,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,14,50,-7784.203185,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,1,-7832.220320,-7832.220320,6.712439,-7727.816974,Still in CN Loop
4,15,11,-7809.247907,22.972413,0.000000,-7727.816974,Still in CN Loop
4,15,21,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,31,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,41,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,47,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,48,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,49,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,15,50,-7809.247907,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,1,-7773.977654,-7773.977654,6.567102,-7727.816974,Still in CN Loop
4,16,11,-7742.713893,31.263761,0.000000,-7727.816974,Still in CN Loop
4,16,21,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,16,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,1,-7814.982177,-7814.982177,6.438767,-7727.816974,Still in CN Loop
4,17,11,-7727.816974,87.165204,0.000000,-7727.816974,Still in CN Loop
4,17,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,17,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,1,-7727.835424,-7727.835424,6.842063,-7727.816974,Still in CN Loop
4,18,11,-7727.816974,0.018451,0.000000,-7727.816974,Still in CN Loop
4,18,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,18,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,1,-7760.434471,-7760.434471,6.807620,-7727.816974,Still in CN Loop
4,19,11,-7742.713893,17.720579,0.000000,-7727.816974,Still in CN Loop
4,19,21,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,19,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,1,-7760.271700,-7760.271700,6.727514,-7727.816974,Still in CN Loop
4,20,11,-7742.713893,17.557807,0.000000,-7727.816974,Still in CN Loop
4,20,21,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,31,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,41,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,47,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,48,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,49,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,20,50,-7742.713893,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,1,-7816.409445,-7816.409445,6.436085,-7727.816974,Still in CN Loop
4,21,11,-7778.203822,38.205623,0.000022,-7727.816974,Still in CN Loop
4,21,21,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,31,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,41,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,47,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,48,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,49,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,21,50,-7778.203822,0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,1,-7810.824053,-7810.824053,6.548066,-7727.816974,Still in CN Loop
4,22,11,-7795.792917,15.031136,0.000501,-7727.816974,Still in CN Loop
4,22,21,-7795.792917,0.000000,0.000002,-7727.816974,Still in CN Loop
4,22,31,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,41,-7795.792917,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,47,-7795.792917,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,48,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,49,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,22,50,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,1,-7791.249020,-7791.249020,6.553511,-7727.816974,Still in CN Loop
4,23,11,-7777.367732,13.881288,0.000000,-7727.816974,Still in CN Loop
4,23,21,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,31,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,41,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,47,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,48,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,49,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,23,50,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,1,-7790.490538,-7790.490538,6.455897,-7727.816974,Still in CN Loop
4,24,11,-7746.242187,44.248351,0.003072,-7727.816974,Still in CN Loop
4,24,21,-7746.242171,0.000015,0.000014,-7727.816974,Still in CN Loop
4,24,31,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,41,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,47,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,48,-7746.242171,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,49,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,24,50,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,1,-7778.432488,-7778.432488,6.450828,-7727.816974,Still in CN Loop
4,25,11,-7746.242241,32.190247,0.006379,-7727.816974,Still in CN Loop
4,25,21,-7746.242171,0.000069,0.000031,-7727.816974,Still in CN Loop
4,25,31,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,41,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,47,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,48,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,49,-7746.242171,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,25,50,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,1,-7747.711029,-7747.711029,6.723073,-7727.816974,Still in CN Loop
4,26,11,-7746.242173,1.468856,0.000803,-7727.816974,Still in CN Loop
4,26,21,-7746.242171,0.000001,0.000004,-7727.816974,Still in CN Loop
4,26,31,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,41,-7746.242171,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,47,-7746.242171,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,48,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,49,-7746.242171,0.000000,0.000000,-7727.816974,Still in CN Loop
4,26,50,-7746.242171,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,1,-7810.251346,-7810.251346,6.381803,-7727.816974,Still in CN Loop
4,27,11,-7727.816974,82.434373,0.000000,-7727.816974,Still in CN Loop
4,27,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,27,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,1,-7758.072198,-7758.072198,6.665276,-7727.816974,Still in CN Loop
4,28,11,-7743.627742,14.444456,0.000000,-7727.816974,Still in CN Loop
4,28,21,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,31,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,41,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,47,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,48,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,49,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,28,50,-7743.627742,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,1,-7860.295807,-7860.295807,6.530818,-7727.816974,Still in CN Loop
4,29,11,-7761.810517,98.485290,0.000198,-7727.816974,Still in CN Loop
4,29,21,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,31,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,41,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,47,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,48,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,49,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,29,50,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,1,-7775.586197,-7775.586197,6.616312,-7727.816974,Still in CN Loop
4,30,11,-7727.816974,47.769224,0.000000,-7727.816974,Still in CN Loop
4,30,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,30,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,1,-7809.472057,-7809.472057,6.446583,-7727.816974,Still in CN Loop
4,31,11,-7727.816974,81.655084,0.000000,-7727.816974,Still in CN Loop
4,31,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,31,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,1,-7727.818312,-7727.818312,6.852598,-7727.816974,Still in CN Loop
4,32,11,-7727.816974,0.001338,0.000000,-7727.816974,Still in CN Loop
4,32,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,32,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,1,-7819.964678,-7819.964678,6.354426,-7727.816974,Still in CN Loop
4,33,11,-7727.816974,92.147704,0.000000,-7727.816974,Still in CN Loop
4,33,21,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,33,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,1,-7808.483560,-7808.483560,6.614016,-7727.816974,Still in CN Loop
4,34,11,-7777.367732,31.115828,0.000000,-7727.816974,Still in CN Loop
4,34,21,-7777.367732,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,31,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,41,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,47,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,48,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,49,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,34,50,-7777.367732,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,1,-7793.227627,-7793.227627,6.839499,-7727.816974,Still in CN Loop
4,35,11,-7793.226896,0.000732,0.000001,-7727.816974,Still in CN Loop
4,35,21,-7793.226896,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,31,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,41,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,47,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,48,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,49,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,35,50,-7793.226896,0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,1,-7808.416591,-7808.416591,6.673790,-7727.816974,Still in CN Loop
4,36,11,-7795.792942,12.623649,0.003976,-7727.816974,Still in CN Loop
4,36,21,-7795.792917,0.000025,0.000018,-7727.816974,Still in CN Loop
4,36,31,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,41,-7795.792917,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,47,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,48,-7795.792917,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,49,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,36,50,-7795.792917,0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,1,-7778.698808,-7778.698808,6.746132,-7727.816974,Still in CN Loop
4,37,11,-7761.810518,16.888291,0.001798,-7727.816974,Still in CN Loop
4,37,21,-7761.810517,0.000001,0.000000,-7727.816974,Still in CN Loop
4,37,31,-7761.810517,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,41,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,47,-7761.810517,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,48,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,49,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,37,50,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,1,-7792.720689,-7792.720689,6.286496,-7727.816974,Still in CN Loop
4,38,11,-7727.816974,64.903715,0.000006,-7727.816974,Still in CN Loop
4,38,21,-7727.816974,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,31,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,41,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,47,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,48,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,49,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,38,50,-7727.816974,0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,1,-7780.200894,-7780.200894,6.589097,-7727.816974,Still in CN Loop
4,39,11,-7761.810535,18.390359,0.007354,-7727.816974,Still in CN Loop
4,39,21,-7761.810517,0.000018,0.000001,-7727.816974,Still in CN Loop
4,39,31,-7761.810517,-0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,41,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,47,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,48,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,49,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
4,39,50,-7761.810517,0.000000,0.000000,-7727.816974,Still in CN Loop
