NO_Class,NO_Trial,NO_ITER,LL,DIFF_LL,DIFF_CPT,YET_CUR_BEST_LL,Comments
2,9,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,9,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,9,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,9,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,1,-7187.381936,-7187.381936,6.699391,-7166.601303,Still in CN Loop
2,10,11,-7183.584316,3.797620,0.000000,-7166.601303,Still in CN Loop
2,10,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,10,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,1,-7265.468994,-7265.468994,6.477632,-7166.601303,Still in CN Loop
2,11,11,-7166.601303,98.867691,0.000000,-7166.601303,Still in CN Loop
2,11,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,11,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,1,-7244.804111,-7244.804111,6.340907,-7166.601303,Still in CN Loop
2,12,11,-7183.584316,61.219795,0.000000,-7166.601303,Still in CN Loop
2,12,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,12,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,1,-7183.668567,-7183.668567,6.838750,-7166.601303,Still in CN Loop
2,13,11,-7183.584316,0.084251,0.000000,-7166.601303,Still in CN Loop
2,13,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,13,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,1,-7249.937634,-7249.937634,6.547122,-7166.601303,Still in CN Loop
2,14,11,-7238.374603,11.563030,0.000000,-7166.601303,Still in CN Loop
2,14,21,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,31,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,41,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,47,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,48,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,49,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,14,50,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,1,-7167.228525,-7167.228525,6.815026,-7166.601303,Still in CN Loop
2,15,11,-7166.601303,0.627222,0.000000,-7166.601303,Still in CN Loop
2,15,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,15,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,1,-7183.585754,-7183.585754,6.853039,-7166.601303,Still in CN Loop
2,16,11,-7183.584316,0.001438,0.000000,-7166.601303,Still in CN Loop
2,16,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,16,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,1,-7241.334837,-7241.334837,6.676294,-7166.601303,Still in CN Loop
2,17,11,-7238.374603,2.960234,0.000000,-7166.601303,Still in CN Loop
2,17,21,-7238.374603,-0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,31,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,41,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,47,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,48,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,49,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,17,50,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,1,-7245.073203,-7245.073203,6.696023,-7166.601303,Still in CN Loop
2,18,11,-7238.374603,6.698599,0.000000,-7166.601303,Still in CN Loop
2,18,21,-7238.374603,-0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,31,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,41,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,47,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,48,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,49,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,18,50,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,1,-7191.740273,-7191.740273,6.709080,-7166.601303,Still in CN Loop
2,19,11,-7183.584316,8.155956,0.000000,-7166.601303,Still in CN Loop
2,19,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,19,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,1,-7166.601303,-7166.601303,6.855645,-7166.601303,Still in CN Loop
2,20,11,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,20,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,1,-7297.545032,-7297.545032,6.300007,-7166.601303,Still in CN Loop
2,21,11,-7183.584316,113.960716,0.000000,-7166.601303,Still in CN Loop
2,21,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,21,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,1,-7166.601303,-7166.601303,6.855648,-7166.601303,Still in CN Loop
2,22,11,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,22,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,1,-7183.584634,-7183.584634,6.854357,-7166.601303,Still in CN Loop
2,23,11,-7183.584316,0.000318,0.000000,-7166.601303,Still in CN Loop
2,23,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,23,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,1,-7169.022484,-7169.022484,6.725393,-7166.601303,Still in CN Loop
2,24,11,-7166.601303,2.421181,0.000000,-7166.601303,Still in CN Loop
2,24,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,24,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,1,-7256.801083,-7256.801083,6.441175,-7166.601303,Still in CN Loop
2,25,11,-7166.601303,90.199780,0.000000,-7166.601303,Still in CN Loop
2,25,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,25,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,1,-7192.049855,-7192.049855,6.638349,-7166.601303,Still in CN Loop
2,26,11,-7166.601303,25.448552,0.000000,-7166.601303,Still in CN Loop
2,26,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,26,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,1,-7166.601304,-7166.601304,6.855552,-7166.601303,Still in CN Loop
2,27,11,-7166.601303,0.000001,0.000000,-7166.601303,Still in CN Loop
2,27,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,27,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,1,-7219.355723,-7219.355723,6.502773,-7166.601303,Still in CN Loop
2,28,11,-7183.584316,35.771407,0.000000,-7166.601303,Still in CN Loop
2,28,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,28,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,1,-7264.785440,-7264.785440,6.132704,-7166.601303,Still in CN Loop
2,29,11,-7183.584316,81.201124,0.000000,-7166.601303,Still in CN Loop
2,29,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,29,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,1,-7208.042783,-7208.042783,6.524901,-7166.601303,Still in CN Loop
2,30,11,-7183.584316,24.458467,0.000000,-7166.601303,Still in CN Loop
2,30,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,30,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,1,-7183.584712,-7183.584712,6.854207,-7166.601303,Still in CN Loop
2,31,11,-7183.584316,0.000396,0.000000,-7166.601303,Still in CN Loop
2,31,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,31,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,1,-7183.584316,-7183.584316,6.855650,-7166.601303,Still in CN Loop
2,32,11,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,32,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,1,-7191.658852,-7191.658852,6.711243,-7166.601303,Still in CN Loop
2,33,11,-7183.584316,8.074536,0.000000,-7166.601303,Still in CN Loop
2,33,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,33,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,1,-7297.808125,-7297.808125,6.349344,-7166.601303,Still in CN Loop
2,34,11,-7238.374603,59.433522,0.000000,-7166.601303,Still in CN Loop
2,34,21,-7238.374603,-0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,31,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,41,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,47,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,48,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,49,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,34,50,-7238.374603,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,1,-7183.584854,-7183.584854,6.854005,-7166.601303,Still in CN Loop
2,35,11,-7183.584316,0.000538,0.000000,-7166.601303,Still in CN Loop
2,35,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,35,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,1,-7183.585754,-7183.585754,6.853039,-7166.601303,Still in CN Loop
2,36,11,-7183.584316,0.001438,0.000000,-7166.601303,Still in CN Loop
2,36,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,36,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,1,-7225.965223,-7225.965223,6.407095,-7166.601303,Still in CN Loop
2,37,11,-7183.584316,42.380907,0.000000,-7166.601303,Still in CN Loop
2,37,21,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,31,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,41,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,47,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,48,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,49,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,37,50,-7183.584316,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,1,-7232.283760,-7232.283760,6.401282,-7166.601303,Still in CN Loop
2,38,11,-7166.601303,65.682457,0.000000,-7166.601303,Still in CN Loop
2,38,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,38,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,1,-7297.475947,-7297.475947,6.297269,-7166.601303,Still in CN Loop
2,39,11,-7166.601303,130.874644,0.000000,-7166.601303,Still in CN Loop
2,39,21,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,31,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,41,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,47,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,48,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,49,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,39,50,-7166.601303,0.000000,0.000000,-7166.601303,Still in CN Loop
2,40,1,-7166.601305,-7166.601305,6.855533,-7166.601303,Still in CN Loop
