NO_Class,NO_Trial,NO_ITER,LL,DIFF_LL,DIFF_CPT,YET_CUR_BEST_LL,Comments
3,39,48,-7479.817611,0.000000,0.000000,-7429.872016,Still in CN Loop
3,39,49,-7479.817611,0.000000,0.000000,-7429.872016,Still in CN Loop
3,39,50,-7479.817611,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,1,-7493.469301,-7493.469301,6.707896,-7429.872016,Still in CN Loop
3,40,11,-7448.968610,44.500692,0.001129,-7429.872016,Still in CN Loop
3,40,21,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,31,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,41,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,47,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,48,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,49,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,40,50,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,1,-7464.673727,-7464.673727,6.604988,-7429.872016,Still in CN Loop
3,41,11,-7429.872016,34.801711,0.000000,-7429.872016,Still in CN Loop
3,41,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,41,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,1,-7464.716862,-7464.716862,6.809849,-7429.872016,Still in CN Loop
3,42,11,-7464.525833,0.191029,0.000000,-7429.872016,Still in CN Loop
3,42,21,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,31,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,41,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,47,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,48,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,49,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,42,50,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,1,-7494.747264,-7494.747264,6.509161,-7429.872016,Still in CN Loop
3,43,11,-7448.968609,45.778655,0.000674,-7429.872016,Still in CN Loop
3,43,21,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,31,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,41,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,47,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,48,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,49,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,43,50,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,1,-7478.773644,-7478.773644,6.464354,-7429.872016,Still in CN Loop
3,44,11,-7429.872016,48.901628,0.000000,-7429.872016,Still in CN Loop
3,44,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,44,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,1,-7441.522606,-7441.522606,6.707270,-7429.872016,Still in CN Loop
3,45,11,-7429.872016,11.650591,0.000000,-7429.872016,Still in CN Loop
3,45,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,45,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,1,-7493.396271,-7493.396271,6.559415,-7429.872016,Still in CN Loop
3,46,11,-7482.951040,10.445232,0.003165,-7429.872016,Still in CN Loop
3,46,21,-7482.951023,0.000017,0.000015,-7429.872016,Still in CN Loop
3,46,31,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,41,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,47,-7482.951023,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,48,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,49,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,46,50,-7482.951023,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,1,-7448.586007,-7448.586007,6.555572,-7429.872016,Still in CN Loop
3,47,11,-7429.872016,18.713991,0.000000,-7429.872016,Still in CN Loop
3,47,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,47,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,1,-7517.160895,-7517.160895,6.506952,-7429.872016,Still in CN Loop
3,48,11,-7496.406111,20.754784,0.000000,-7429.872016,Still in CN Loop
3,48,21,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,31,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,41,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,47,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,48,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,49,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,48,50,-7496.406111,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,1,-7429.872916,-7429.872916,6.853420,-7429.872016,Still in CN Loop
3,49,11,-7429.872016,0.000901,0.000000,-7429.872016,Still in CN Loop
3,49,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,49,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,1,-7472.416917,-7472.416917,6.634087,-7429.872016,Still in CN Loop
3,50,11,-7464.525833,7.891084,0.000000,-7429.872016,Still in CN Loop
3,50,21,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,31,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,41,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,47,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,48,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,49,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,50,50,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,1,-7430.827364,-7430.827364,6.812575,-7429.872016,Still in CN Loop
3,51,11,-7429.872016,0.955348,0.000000,-7429.872016,Still in CN Loop
3,51,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,51,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,1,-7496.579896,-7496.579896,6.619006,-7429.872016,Still in CN Loop
3,52,11,-7429.872016,66.707880,0.000000,-7429.872016,Still in CN Loop
3,52,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,52,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,1,-7479.757853,-7479.757853,6.716318,-7429.872016,Still in CN Loop
3,53,11,-7429.872016,49.885837,0.000000,-7429.872016,Still in CN Loop
3,53,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,53,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,1,-7571.755220,-7571.755220,6.307943,-7429.872016,Still in CN Loop
3,54,11,-7448.968728,122.786492,0.020257,-7429.872016,Still in CN Loop
3,54,21,-7448.968609,0.000119,0.000003,-7429.872016,Still in CN Loop
3,54,31,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,41,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,47,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,48,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,49,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,54,50,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,1,-7482.114625,-7482.114625,6.512894,-7429.872016,Still in CN Loop
3,55,11,-7464.525833,17.588792,0.000000,-7429.872016,Still in CN Loop
3,55,21,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,31,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,41,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,47,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,48,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,49,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,55,50,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,1,-7450.923889,-7450.923889,6.690578,-7429.872016,Still in CN Loop
3,56,11,-7429.872016,21.051873,0.000002,-7429.872016,Still in CN Loop
3,56,21,-7429.872016,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,56,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,1,-7473.604314,-7473.604314,6.254757,-7429.872016,Still in CN Loop
3,57,11,-7429.872016,43.732298,0.000000,-7429.872016,Still in CN Loop
3,57,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,57,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,1,-7497.749056,-7497.749056,6.537812,-7429.872016,Still in CN Loop
3,58,11,-7429.872016,67.877040,0.000000,-7429.872016,Still in CN Loop
3,58,21,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,31,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,41,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,47,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,48,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,49,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,58,50,-7429.872016,0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,1,-7566.082463,-7566.082463,6.443609,-7429.872016,Still in CN Loop
3,59,11,-7482.951268,83.131195,0.011461,-7429.872016,Still in CN Loop
3,59,21,-7482.951023,0.000245,0.000059,-7429.872016,Still in CN Loop
3,59,31,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,41,-7482.951023,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,47,-7482.951023,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,48,-7482.951023,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,49,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,59,50,-7482.951023,0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,1,-7519.187717,-7519.187717,6.469188,-7429.872016,Still in CN Loop
3,60,11,-7448.968609,70.219107,0.000111,-7429.872016,Still in CN Loop
3,60,21,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,31,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,41,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,47,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,48,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,49,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,60,50,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,1,-7496.102443,-7496.102443,6.570841,-7429.872016,Still in CN Loop
3,61,11,-7464.525833,31.576610,0.000000,-7429.872016,Still in CN Loop
3,61,21,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,31,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,41,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,47,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,48,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,49,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,61,50,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,1,-7464.531980,-7464.531980,6.847611,-7429.872016,Still in CN Loop
3,62,11,-7464.525833,0.006147,0.000000,-7429.872016,Still in CN Loop
3,62,21,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,31,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,41,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,47,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,48,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,49,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,62,50,-7464.525833,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,1,-7502.007920,-7502.007920,6.756348,-7429.872016,Still in CN Loop
3,63,11,-7499.973341,2.034579,0.000000,-7429.872016,Still in CN Loop
3,63,21,-7499.973341,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,31,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,41,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,47,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,48,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,49,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,63,50,-7499.973341,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,1,-7469.328603,-7469.328603,6.681488,-7429.872016,Still in CN Loop
3,64,11,-7448.968609,20.359994,0.000069,-7429.872016,Still in CN Loop
3,64,21,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,31,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,41,-7448.968609,-0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,47,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,48,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,49,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
3,64,50,-7448.968609,0.000000,0.000000,-7429.872016,Still in CN Loop
Best one is at 0th iteration
The corresponding log_prob:  -7429.87201583
